"X","id","v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16","v17","weird1","weird2","missing","missing.num","missing2","sd","duplicate","Z_v17","v17.t","Z_v17.t"
341,341,4,4,2,2,3,2,2,3,2,5,5,5,5,3,1,0.24241871382687,0.240788746801376,0,0,FALSE,0,0,90.2404906560584,1,-0.16357470690126,-1.4238352991919,-1.33751769511486
2,2,4,4,3,3,5,2,2,3,3,3,3,4,2,2,0,0.463944946997027,0.238505730143138,0,0,FALSE,0,0,0.91687476825319,1,-0.163727388471258,-1.43336194318496,-1.34619797620471
360,360,3,4,2,3,2,3,3,4,3,3,3,4,3,3,0,0.909510634371565,0.238133058728609,0,0,FALSE,0,0,95.3936897491445,1,-0.163752311660696,-1.43492569124396,-1.34762279828431
587,587,4,3,3,5,5,2,3,4,4,4,5,5,5,3,1,0.305235961100796,0.236728030817829,0,0,FALSE,0,0,155.816266131649,1,-0.163846275875339,-1.44084334607771,-1.35301471881656
577,577,3,2,1,1,1,5,3,1,1,2,3,2,4,3,1,1.20423317816076,0.231432994268142,0,0,FALSE,0,0,153.618622955296,1,-0.164200392649163,-1.46346488895845,-1.37362652618901
273,273,2,3,2,2,3,4,4,2,4,2,4,4,3,2,1,-1.67408243066765,0.227832982509778,0,0,FALSE,0,0,72.1658651158017,1,-0.16444115105331,-1.47914245131284,-1.38791126781878
65,65,3,4,2,4,3,4,4,4,1,2,3,4,2,3,1,1.63521455412404,0.224463927197205,0,0,FALSE,0,0,16.5796446097199,1,-0.164666463756429,-1.4940402653464,-1.40148553526593
69,69,2,3,2,3,3,4,3,4,2,4,2,4,3,4,1,0.448556192634638,0.221909994488357,0,0,FALSE,0,0,17.6566769738318,1,-0.164837263410583,-1.50548340955154,-1.41191205150025
196,196,2,2,2,2,1,5,1,2,2,2,2,2,3,3,0,0.420200647932328,0.211663701562059,0,0,FALSE,0,0,51.8162433694597,1,-0.165522505931701,-1.5527565772239,-1.45498539230132
351,351,2,4,2,4,3,4,4,2,3,4,4,4,4,4,1,-0.7785057028536,0.21082500629819,0,0,FALSE,0,0,92.9078770953982,1,-0.165578595452193,-1.55672684364741,-1.45860293364986
474,474,5,4,5,4,4,4,4,3,4,3,3,3,3,2,1,-1.25537383101377,0.208910783281546,0,0,FALSE,0,0,125.676389767748,1,-0.165706613167024,-1.56584799240505,-1.46691374437568
243,243,3,2,2,3,3,2,2,4,3,3,2,2,1,3,0,0.299569678409329,0.205875824289278,0,0,FALSE,0,0,64.2909338540371,1,-0.165909582471758,-1.58048208665858,-1.48024772134684
629,629,1,2,3,2,3,4,2,2,3,4,4,4,4,5,0,1.64278684767877,0.205113969785718,0,0,FALSE,0,0,167.329066463411,1,-0.165960533103806,-1.58418950415254,-1.48362576570206
25,25,1,1,2,2,2,3,4,2,2,3,3,2,5,3,1,-0.306388920659823,0.196115082816854,0,0,FALSE,0,0,6.12013430866055,1,-0.166562352711946,-1.62905363483213,-1.52450409236507
151,151,3,3,2,3,3,3,3,3,3,3,4,3,3,3,0,0.465561294051281,0.195903653944631,0,0,FALSE,0,0,39.5566084836058,1,-0.16657649246517,-1.63013230211457,-1.5254869290514
414,414,4,2,3,5,2,5,2,3,2,3,2,2,2,3,1,-0.340125126085136,0.191073329734301,0,0,FALSE,0,0,109.890979941611,1,-0.166899530617945,-1.65509799930549,-1.5482346321648
538,538,2,3,3,2,4,2,2,4,4,2,1,1,1,3,0,-1.36910011225035,0.188127021018757,0,0,FALSE,0,0,143.153283711421,1,-0.167096571247835,-1.67063790057985,-1.56239394275394
670,670,2,2,1,1,1,4,3,1,1,1,1,2,1,4,0,-0.844304760782326,0.187533816466346,0,0,FALSE,0,0,178.635687339369,1,-0.167136243057528,-1.67379609534641,-1.56527155824268
704,704,1,4,2,2,2,4,4,4,2,2,2,2,3,3,1,0.653123691820567,0.18687201768734,0,0,FALSE,0,0,187.455606466183,1,-0.167180502251273,-1.67733129382826,-1.56849268380938
539,539,3,3,4,2,3,4,2,2,3,5,4,4,4,5,1,-0.625477804947714,0.184373624764248,0,0,FALSE,0,0,143.172684484219,1,-0.16734758756473,-1.69079101082164,-1.58075661715017
559,559,3,1,2,2,4,2,4,3,4,3,3,5,4,3,1,-0.755757199300368,0.182875408335464,0,0,FALSE,0,0,148.580554981738,1,-0.167447783958707,-1.69895018677783,-1.58819091833879
176,176,3,4,4,5,5,1,4,5,4,2,2,3,2,3,0,-0.087603979539739,0.181229184193521,0,0,FALSE,0,0,46.1509706063923,1,-0.167557878681692,-1.70799283767149,-1.59643020508149
290,290,3,2,3,2,3,5,4,1,3,2,2,3,3,3,0,-0.633429765910432,0.178777380498661,0,0,FALSE,0,0,76.7718183183913,1,-0.167721848241926,-1.72161393152363,-1.60884117829239
554,554,2,2,3,3,2,5,4,1,1,4,2,3,3,2,1,0.286134521658142,0.177764390132997,0,0,FALSE,0,0,147.347555791748,1,-0.167789594116168,-1.72729625642798,-1.61401867599773
656,656,2,5,4,4,4,3,3,3,4,2,2,4,2,3,0,-1.94057884914553,0.174444618830921,0,0,FALSE,0,0,174.462628637794,1,-0.168011610846798,-1.7461479583088,-1.63119556131713
682,682,3,3,3,3,1,4,3,2,2,4,4,4,4,4,1,0.0191469465768381,0.168799942872325,0,0,FALSE,0,0,181.452140028381,1,-0.168389110495947,-1.77904103525443,-1.66116636257789
511,511,1,1,1,2,1,4,2,2,2,2,3,3,3,4,0,-0.67271981357892,0.167113939193722,0,0,FALSE,0,0,136.018502296684,1,-0.168501865559622,-1.78907942858508,-1.6703129283427
595,595,4,5,2,4,4,3,2,3,3,2,2,2,2,2,0,-0.566189995174778,0.155095156321752,0,0,FALSE,0,0,158.242354814199,1,-0.169305647096535,-1.86371643867638,-1.73831906227298
61,61,2,2,2,4,3,3,3,3,3,2,2,4,3,3,1,-0.376823015927974,0.145202875480581,0,0,FALSE,0,0,15.5784085575778,1,-0.169967214310352,-1.92962337320226,-1.79837071507658
113,113,3,3,2,3,1,4,4,1,2,4,4,4,2,2,0,-0.355264256231932,0.14042695608361,0,0,FALSE,0,0,29.4603477221856,1,-0.17028661402611,-1.96306781092158,-1.82884389330252
323,323,1,2,3,3,1,5,4,1,1,1,3,2,2,3,0,1.5092198981746,0.13996804488118,0,0,FALSE,0,0,85.7382933411608,1,-0.170317304683852,-1.96634113327474,-1.83182640825151
369,369,2,2,3,2,3,2,3,4,3,4,3,3,4,4,1,-0.0122059517710177,0.138974178062924,0,0,FALSE,0,0,97.8408946164162,1,-0.170383771630395,-1.97346713244019,-1.83831932179454
489,489,4,3,3,4,4,2,4,2,2,4,4,4,4,2,1,0.579323033290524,0.13457990800945,0,0,FALSE,0,0,129.788860660876,1,-0.170677647738718,-2.00559714476024,-1.86759485036068
639,639,4,5,5,5,5,2,4,5,4,4,3,2,2,1,0,0.128104022990268,0.124789666228038,0,0,FALSE,0,0,169.756014313498,1,-0.171332390874494,-2.08112562913509,-1.93641325851589
657,657,3,4,5,2,2,2,4,3,3,3,3,2,2,4,1,0.935476460028731,0.124733381103401,0,0,FALSE,0,0,174.811814044905,1,-0.171336155061306,-2.08157677083277,-1.93682432003451
52,52,2,3,3,3,3,3,3,3,2,2,2,2,2,1,1,-2.20895944403496,0.123355468217117,0,0,FALSE,0,0,13.2285488809055,1,-0.17142830590131,-2.09268510608448,-1.9469457722999
148,148,2,3,2,2,2,5,3,2,2,3,3,4,4,3,0,0.119728242041483,0.119493290477388,0,0,FALSE,0,0,38.8055875664011,1,-0.171686597210216,-2.12449505581959,-1.97592967317368
278,278,4,2,3,3,4,3,4,4,4,4,3,3,3,2,1,-1.16073724319495,0.11790771421292,0,0,FALSE,0,0,73.3967092114961,1,-0.171792635978062,-2.13785304344424,-1.98810091495212
214,214,4,3,2,3,3,2,4,2,3,4,3,4,4,4,1,-0.288923246759701,0.116853467845405,0,0,FALSE,0,0,56.3562549547739,1,-0.171863140934728,-2.14683454068493,-1.99628448103411
93,93,2,2,3,2,4,3,4,3,4,5,5,4,5,3,1,1.37577372600991,0.114291665065026,0,0,FALSE,0,0,23.934089899987,1,-0.172034466916569,-2.16900163240611,-2.01648221144415
663,663,4,5,3,4,3,4,1,3,3,4,3,4,4,3,0,-0.0259304733480074,0.111330492975434,0,0,FALSE,0,0,176.271518832874,1,-0.17223250156605,-2.19525208719569,-2.04040053215351
743,743,2,2,1,2,2,2,4,3,3,3,3,3,4,4,0,1.46179210165419,0.108444898211478,0,0,FALSE,0,0,197.877876090668,1,-0.172425481821953,-2.22151308558686,-2.06432845975335
615,615,3,4,4,4,4,3,2,1,4,3,4,2,3,2,0,0.496706089217672,0.106808996608376,0,0,FALSE,0,0,163.52551301431,1,-0.172534886203311,-2.23671311809771,-2.07817809608542
96,96,5,4,2,4,4,3,3,3,4,4,4,5,2,2,1,0.604670690765394,0.10486758588987,0,0,FALSE,0,0,24.7080758253048,1,-0.172664722153234,-2.25505681142682,-2.09489210517808
524,524,4,4,3,3,2,3,4,2,3,3,2,3,2,3,1,0.131394895909832,0.102942023042535,0,0,FALSE,0,0,139.265577580754,1,-0.172793498243237,-2.27358933231284,-2.11177816607332
41,41,4,4,2,1,3,3,3,2,3,2,2,2,3,3,1,-1.22600912005195,0.0971911692645493,0,0,FALSE,0,0,10.2926945179365,1,-0.173178098758736,-2.33107542283073,-2.16415709666159
187,187,3,2,3,4,1,4,2,2,2,1,3,1,1,2,0,-0.534972798360496,0.0968226716027387,0,0,FALSE,0,0,49.3927965562627,1,-0.173202742819629,-2.33487410135057,-2.16761829426132
43,43,3,1,3,3,3,3,4,3,2,4,2,3,3,4,0,0.0804303593998832,0.0962552720494723,0,0,FALSE,0,0,10.7591004158453,1,-0.1732406888654,-2.34075153277434,-2.17297356489825
119,119,3,2,2,2,3,3,4,3,3,5,4,3,3,2,1,-1.5474286396575,0.0954750230511118,0,0,FALSE,0,0,30.9928208631442,1,-0.173292869668211,-2.34889060443448,-2.18038954788995
672,672,3,3,2,3,3,4,3,4,2,3,3,3,2,4,1,0.291809068057609,0.0900421614788982,0,0,FALSE,0,0,178.819388284307,1,-0.173656203782061,-2.40747725746877,-2.23377126518948
696,696,3,2,2,2,1,5,2,1,1,1,1,2,1,3,0,1.00864631649957,0.078576277872555,0,0,FALSE,0,0,185.523672255141,1,-0.174423009010622,-2.54368543333746,-2.35787848008455
561,561,4,3,4,2,1,3,1,2,2,3,4,4,2,2,1,-0.595121599537899,0.0745704239237819,0,0,FALSE,0,0,149.217814097232,1,-0.174690908970035,-2.59601131253201,-2.40555564110924
24,24,3,3,1,2,3,4,2,3,3,3,2,3,3,4,0,-0.429799346131381,0.0698680409924253,0,0,FALSE,0,0,5.74025691502998,1,-0.175005390779048,-2.66114694470371,-2.46490451534314
143,143,3,3,4,3,3,3,3,1,2,3,5,5,4,2,1,0.23340833189137,0.050699542969355,0,0,FALSE,0,0,37.3696268510807,1,-0.176287324645848,-2.98183838283677,-2.75710519253123
118,118,2,2,2,3,1,4,3,3,2,2,2,2,3,3,0,-0.471387735292917,0.0201466354131851,0,1,FALSE,0,0,30.9083188773536,1,-0.178330614990156,-3.9047179815448,-3.59799463216033
